,Announcement_Date,PURPOSE,REMARKS
46,08-01-2020,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
47,07-01-2020,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
48,03-01-2020,Others,Certificate under Regulation 74 of SEBI (Depositories and Participants) ...
49,02-01-2020,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
50,24-12-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
51,23-12-2019,Others,Intimation of closure of trading window.
52,19-12-2019,Others,Please find enclosed herewith an intimation in terms of SEBI Circular No...
53,18-12-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
54,17-12-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
55,11-12-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
56,09-12-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
57,06-12-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
58,05-12-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
59,28-11-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
60,27-11-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
61,26-11-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
62,20-11-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
63,19-11-2019,Others,Please find enclosed the disclosure on Related Party Transactions of Tat...
64,18-11-2019,Others,Tata Steel outlines proposals for transformation programme to build a st...
65,15-11-2019,Others,Completion of Sale of equity shares in NatSteel Vina Co. Ltd.
66,14-11-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
67,13-11-2019,Others,Intimation of Schedule of Analyst/ Institutional Investor Meetings under...
68,12-11-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
69,08-11-2019,Others,Please find enclosed herewith the newspaper advertisement for the financ...
70,07-11-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
71,04-11-2019,Others,Sale of equity shares in NatSteel Vina Co Ltd (NSV).
72,30-10-2019,Others,Intimation under Regulation 39(3) of SEBI(Listing Obligations and Disclo...
73,25-10-2019,Others,TATA STEEL LTD.has informed BSE that the meeting of the Board of Directo...
74,24-10-2019,Others,Please find enclosed herewith our response to news clarification.
75,23-10-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
76,22-10-2019,Others,The Exchange has sought clarification from Tata Steel Ltd with respect t...
77,16-10-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
78,15-10-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
79,14-10-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
80,11-10-2019,Others,Intimation of Schedule of Analyst/ Institutional Investor Meetings under...
81,10-10-2019,Others,"Please find enclosed a Certificate dated October 10, 2019 for the half y..."
82,09-10-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
83,07-10-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
84,04-10-2019,Others,"Interest Payment - 8.15% Non - Convertible Debentures (NCDs) of ?1,000 c..."
85,03-10-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
86,01-10-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
87,30-09-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
88,26-09-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
89,25-09-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
90,24-09-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
91,20-09-2019,Others,Intimation of Schedule of Analyst/ Institutional Investor Meetings under...
92,19-09-2019,Others,Intimation of closure of trading window.
93,16-09-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
94,10-09-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
95,09-09-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
96,05-09-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
97,03-09-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
98,02-09-2019,Others,Please find enclosed press release titled Tata Steel Europe announces ou...
99,29-08-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
100,27-08-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
101,23-08-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
102,21-08-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
103,20-08-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
104,19-08-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
105,14-08-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
106,13-08-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
107,08-08-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
108,07-08-2019,Others,The Board of Directors of Tata Steel Limited (''the Company'') at its me...
109,06-08-2019,Others,Press Release titled Termination of definitive agreements executed with ...
110,05-08-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
111,01-08-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
112,31-07-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
113,30-07-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
114,29-07-2019,Others,TATA STEEL LTD.has informed BSE that the meeting of the Board of Directo...
115,25-07-2019,Others,"Acquisition of 2,58,43,967 equity shares of Tata Sponge Iron Limited (th..."
116,23-07-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
117,22-07-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
118,20-07-2019,Others,Tata Steel Ltd has informed BSE regarding the details of Voting results ...
119,18-07-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
120,17-07-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
121,15-07-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
122,14-07-2019,Others,Please find enclosed the press release titled 'Tata Steel: Update on 1QF...
123,12-07-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
124,11-07-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
125,10-07-2019,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
126,08-07-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
127,04-07-2019,Others,Certificate under Regulation 74 of SEBI (Depositories and Participants) ...
128,02-07-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
129,28-06-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
130,27-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
131,26-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
132,25-06-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
133,24-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
134,23-06-2019,Others,Please find enclosed herewith the Notice of the 112th Annual General Mee...
135,21-06-2019,Others,Intimation of closure of trading window.
136,19-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
137,18-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
138,17-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
139,13-06-2019,Others,Intimation of Schedule of Analyst I Institutional Investor Meetings unde...
140,12-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
141,10-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
142,07-06-2019,Others,Intimation of Schedule of Analyst I Institutional Investor Meetings unde...
143,06-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
144,04-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
145,03-06-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
146,01-06-2019,Others,Please find attached disclosure pursuant to Regulation 30 of the SEBI (L...
147,31-05-2019,Others,Approval of Resolution Plan submitted by Tata Steel Limited for Acquisit...
148,30-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
149,29-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
150,28-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
151,27-05-2019,Others,Intimation of Schedule of Analyst I Institutional Investor Meeting under...
152,24-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
153,22-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
154,21-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
155,16-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
156,15-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
157,13-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
158,10-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
159,09-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
160,07-05-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
161,28-04-2019,Others,As attached
162,26-04-2019,Others,"This is to inform you that shortly after 3.30 a.m. UK time today, an inc..."
163,25-04-2019,Others,Format of Initial Disclosure to be made by an entity identified as a Lar...
164,24-04-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
165,23-04-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
166,22-04-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
167,18-04-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
168,17-04-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
169,15-04-2019,Others,Please find enclosed the revised Code of Corporate Disclosure Practices ...
170,11-04-2019,Others,As attached
171,10-04-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
172,09-04-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
173,08-04-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
174,06-04-2019,Others,Tata Steel's 4QFY19 and FY19 - Key Production and Sales Figure (Provisio...
175,04-04-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
176,03-04-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
177,01-04-2019,Others,"Please find enclosed a Certificate dated April 1, 2019 for the half year..."
178,29-03-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
179,28-03-2019,Others,"Acquisition of 27,97,000 equity shares of face value ? 10 each aggregati..."
180,27-03-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
181,26-03-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
182,25-03-2019,Others,"Acquisition of 230,00,00,000 - 8.89% Optionally Convertible Redeemable P..."
183,22-03-2019,Others,Intimation of closure of trading window
184,19-03-2019,Others,Intimation of Schedule of Analyst I Institutional Investor Meeting under...
185,18-03-2019,Others,Distribution payment on 11.80% Perpetual Hybrid Securities (Securities) ...
186,15-03-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
187,14-03-2019,Others,The Company issued and allotted fully paid and partly paid equity shares...
188,12-03-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
189,11-03-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
190,07-03-2019,Others,Intimation under Regulation 39(3) of SEBI (Listing Obligations and Discl...
191,04-03-2019,Others,Sub: Intimation under Regulation 39(3) of SEBI (Listing Obligations and ...
192,01-03-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
193,26-02-2019,Others,"The Committee of Directors (constituted by the Board), at their meeting ..."
194,25-02-2019,Others,Tata Steel Limited ('the Company') had issued 11.80% PHS in the form of ...
195,22-02-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
196,21-02-2019,Others,TATA STEEL LTD.has informed BSE that the meeting of the Board of Directo...
197,19-02-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
198,18-02-2019,Others,"This has reference to our earlier disclosure dated October 19, 2018 with..."
199,15-02-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
200,14-02-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
201,08-02-2019,Others,Please find attached revised presentation made to investors/analysts.
202,07-02-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
203,06-02-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
204,05-02-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
205,31-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
206,30-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
207,28-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
208,24-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
209,22-01-2019,Others,Intimation of Schedule of Analyst I Institutional Investor Meetings unde...
210,21-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
211,18-01-2019,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
212,17-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
213,15-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
214,14-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
215,11-01-2019,Others,Intimation of Analyst Meet.
216,10-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
217,09-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
218,08-01-2019,Others,Tata Steel's 3QFY19 and 9MFY19 Key Production and Sales Figure (Provisio...
219,04-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
220,02-01-2019,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
221,31-12-2018,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
222,27-12-2018,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
223,26-12-2018,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
224,24-12-2018,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
225,21-12-2018,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
226,20-12-2018,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
227,18-12-2018,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
228,17-12-2018,Others,Please find enclosed the press release titled 'thyssenkrupp and Tata Ste...
229,14-12-2018,Others,Tata Steel Ltd has informed BSE regarding Loss of Share Certificate / Is...
230,12-12-2018,Others,Please find enclosed herewith Intimation of Schedule of Analyst / Instit...
231,04-12-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
232,29-11-2018,Others,Please find enclosed herewith a presentation made to the Analysts/Invest...
233,27-11-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
234,26-11-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
235,21-11-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
236,20-11-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
237,14-11-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
238,12-11-2018,Others,We are enclosing herewith the details of the Tata Steel - 2QFY19 Earning...
239,31-10-2018,Others,Tata Steel to continue discussions with the European Commission on propo...
240,25-10-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
241,23-10-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
242,19-10-2018,Others,"Sub:  Sale of Indirect Subsidiary, Black Ginger 461 Pty Ltd   This is to..."
243,17-10-2018,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
244,16-10-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
245,09-10-2018,Others,"Please find enclosed Certificates dated October 9, 2018 for the half yea..."
246,04-10-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
247,01-10-2018,Others,Intimation of Analyst Meet Intimation
248,22-09-2018,Others,Please find enclosed the press release titled 'Signing of Definitive Agr...
249,21-09-2018,Others,"Pursuant to the Company's Code for Prevention of Insider Trading, the Tr..."
250,19-09-2018,Others,"This has reference to our letter dated August 28, 2018, intimating the r..."
251,18-09-2018,Others,Tata Steel Limited completes the acquisition of 51% equity stake in Crea...
252,17-09-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
253,14-09-2018,Others,Please find attached press release titled Tata Steel ranked world's #1 s...
254,05-09-2018,Others,PFA intimation of analyst meet
255,28-08-2018,Others,Tata Steel Limited ('the Company') had issued 11.80% PHS in the form of ...
256,24-08-2018,Others,Based on the recommendations of the Nomination and Remuneration Committe...
257,21-08-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
258,13-08-2018,Others,The Board of Directors of Tata Steel Limited ('the Board') at its meetin...
259,11-08-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings as a...
260,30-07-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
261,26-07-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
262,23-07-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
263,13-07-2018,Others,Intimation of Meeting of Analyst/Institutional Investors
264,10-07-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
265,30-06-2018,Others,We are enclosing herewith the details of the conference call for an upda...
266,25-06-2018,Others,Intimation of closure of trading window
267,22-06-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
268,21-06-2018,Others,Intimation regarding submission of Quarterly Financial Results 2018-19.
269,20-06-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
270,18-06-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
271,11-06-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
272,08-06-2018,Others,"The Exchange has sought clarification from Tata Steel Ltd on June 08, 20..."
273,06-06-2018,Others,Advertisement published in newspapers under Investor Education and Prote...
274,04-06-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
275,30-05-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting
276,24-05-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
277,23-05-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
278,22-05-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
279,21-05-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
280,18-05-2018,Others,Acquisition of Bhushan Steel Limited
281,17-05-2018,Others,The Exchange has sought clarification from Tata Steel Ltd with respect t...
282,15-05-2018,Others,Approval of Resolution Plan submitted by Tata Steel Limited for acquisit...
283,08-05-2018,Others,"Board Meeting on May 16, 2018"
284,24-04-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
285,20-04-2018,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
286,13-04-2018,Others,Tata Steel's Q4 & FY18 Key Production and Sales Figure (Provisional)
287,06-04-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings unde...
288,05-04-2018,Others,"Compliance Certificate for half year ended March 31, 2018"
289,03-04-2018,Others,"This has reference to our letter dated March 27, 2018.  The Board of Dir..."
290,01-04-2018,Others,Please find enclosed the press release titled 'Tata Steel's Q4 & FY18 Ke...
291,28-03-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
292,27-03-2018,Others,This is to inform you that a meeting of the Board of Directors of Tata S...
293,23-03-2018,Others,"Pursuant to the Company's Code for Prevention of Insider Trading, the Tr..."
294,20-03-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting
295,19-03-2018,Others,Intimation of Interest Payment on 11.80 % Perpetual Hybrid Securities - ...
296,17-03-2018,Others,The Exchange has received the disclosure under Regulation 10(6) of SEBI ...
297,09-03-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings
298,07-03-2018,Others,Tata Steel Limited identified as the highest evaluated compliant resolut...
299,05-03-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting
300,23-02-2018,Others,Record date for Perpetual Hybrid Securities of Tata Steel Limited
301,20-02-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meetings
302,10-02-2018,Others,Intimation of Schedule of Analyst / Institutional Investor Meeting under...
303,09-02-2018,Others,"This  has  reference  to our letter dated January 30, 2018.  The  Board ..."
304,02-02-2018,Others,Update  on acquisition of 74% Equity shares of Bhubaneshwar  Power  Priv...
305,30-01-2018,Others,A  meeting of the Board of Directors of Tata Steel Limited (the  'Compan...
306,23-01-2018,Others,"In continuation to the earlier announcement regarding February 01, 2018 ..."
307,22-01-2018,Others,Please  find attached Outcome of the meeting of the Executive Committee ...
308,19-01-2018,Others,Tata  Steel announces successful dual tranche USD bond offering of US$  ...
309,17-01-2018,Others,"The Board of Directors of the Company , at its meeting held on December ..."
310,19-12-2017,Others,As attached
311,14-12-2017,Others,This  is  to  inform you that a meeting of the Board of  Directors  of  ...
312,01-12-2017,Others,Share   Purchase  Agreement  for  acquisition  of  74%  Equity  shares  ...
313,31-10-2017,Others,Certificate under Regulation 52(4) & 52(5) of SEBI(Listing Obligations  ...
314,30-10-2017,Others,As attached
315,24-10-2017,Others,As attached
316,16-10-2017,Others,Certificate under Regulation 61(4) read with Regulation 40(9) of LODR
317,11-10-2017,Others,As attached
318,05-10-2017,Others,Interest Payment Intimation
319,22-09-2017,Others,"Pursuant  to  the  Company's Code for Prevention of  Insider  Trading,  ..."
320,19-09-2017,Others,Confirmation  of  payment  of  Distribution  for  11.80%  Perpetual  Hyb...
321,08-09-2017,Others,Announcement
322,04-09-2017,Others,As attached
323,24-08-2017,Others,Intimation  of  Record  date and date for Distribution  payment  on  11....
324,09-08-2017,Others,As attached.
325,08-08-2017,Others,The  Board appointed Mr. Saurabh Agrawal as an  Additional  (Non-Executi...
326,07-08-2017,Others,We  are enclosing herewith the details of the Tata Steel Q1  FY18  Earni...
327,28-07-2017,Others,Intimation of Board Meeting
328,14-07-2017,Others,Notice of the 110th Annual General Meeting ('AGM')
329,12-07-2017,Others,"Sale of 50% joint venture interest, Tata Elastron S.A."
330,23-06-2017,Others,Intimation of closure of trading window.
331,21-06-2017,Others,Intimation regarding submission of quarterly financial results 2017-18
332,19-06-2017,Others,Advertisement   published  in  newspapers  under  Investor  Education   ...
