,Announcement_Date,PURPOSE,REMARKS
36,15-10-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
37,11-10-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
38,01-10-2019,Others,The Company is registered with the Securities and Exchange Board of Indi...
39,27-09-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
40,25-09-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
41,24-09-2019,Others,We write to advise that the Trading Window for purchasing / selling or d...
42,20-09-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
43,18-09-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
44,16-09-2019,Others,"We write to advise, pursuant to Regulation 30 of the SEBI (Listing Oblig..."
45,06-09-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
46,04-09-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
47,26-08-2019,Others,"Further to our letter dated 2lst August, 2019, we enclose, in terms of R..."
48,22-08-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
49,21-08-2019,Others,"The Exchange had sought clarification from ITC Ltd on August 21, 2019, w..."
50,16-08-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
51,07-08-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
52,05-08-2019,Others,Details of Dematerialisation and Rematerialisation of Shares effected in...
53,02-08-2019,Others,"Further to our letter dated 2nd August, 2019 forwarding the Unaudited St..."
54,31-07-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
55,26-07-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
56,24-07-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
57,19-07-2019,Others,ITC LTD.has informed BSE that the meeting of the Board of Directors of t...
58,17-07-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
59,13-07-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
60,10-07-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
61,05-07-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
62,04-07-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
63,25-06-2019,Others,We write to advise that the Trading Window for purchasing / selling or d...
64,21-06-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
65,19-06-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
66,14-06-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
67,13-06-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
68,10-06-2019,Others,"We write to advise, pursuant to Regulation 30 of the SEBI (Listing Oblig..."
69,06-06-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
70,04-06-2019,Others,Details of Dematerialisation and Rematerialisation of Shares effected in...
71,31-05-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
72,29-05-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
73,24-05-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
74,22-05-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
75,17-05-2019,Others,Annual Secretarial Compliance Report  Sr. No. Particulars Details  1Peri...
76,16-05-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
77,15-05-2019,Others,"Further to our letter dated 13th May, 2019 and in terms of Regulation 30..."
78,14-05-2019,Others,ITC Ltd has informed BSE that the Register of Members & Share Transfer B...
79,13-05-2019,Others,In terms of Regulation 30 of the SEBI (Listing Obligations and Disclosur...
80,11-05-2019,Others,We write to advise with deep regret of the demise of Mr. Y. C. Deveshwar...
81,08-05-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
82,06-05-2019,Others,"We enclose, in terms of Regulation 30 of the SEBI (Listing Obligations a..."
83,30-04-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
84,26-04-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
85,24-04-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
86,19-04-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
87,16-04-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
88,12-04-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
89,10-04-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
90,05-04-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
91,04-04-2019,Others,The Company is registered with the Securities and Exchange Board of Indi...
92,03-04-2019,Others,Pursuant to Regulation 74(5) of SEBI (Depositories and Participants) Reg...
93,02-04-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
94,29-03-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
95,28-03-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
96,27-03-2019,Others,We write to advise that the Trading Window for purchasing / selling or d...
97,19-03-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
98,15-03-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
99,14-03-2019,Others,In terms of the SEBI (Listing Obligations and Disclosure Requirements) R...
100,13-03-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
101,05-03-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
102,04-03-2019,Others,Details of Dematerialisation and Rematerialisation of Shares effected in...
103,27-02-2019,Others,Pursuant to Regulation 39(3) of the SEBI (Listing Obligations and Disclo...
104,23-02-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
105,19-02-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
106,15-02-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
107,12-02-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
108,08-02-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
109,06-02-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
110,05-02-2019,Others,Please find enclosed updated list (along with contact details) of the pe...
111,30-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
112,29-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
113,25-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
114,24-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
115,22-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
116,16-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
117,15-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
118,11-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
119,10-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
120,09-01-2019,Others,ITC Ltd has informed BSE regarding Quarterly report on Fake / Forged / M...
121,08-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
122,04-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
123,03-01-2019,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
124,28-12-2018,Others,We write to advise that the Trading Window for purchasing / selling or d...
125,21-12-2018,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
126,20-12-2018,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
127,19-12-2018,Others,ITC Ltd has informed BSE regarding Loss of Share Certificate / Issue of ...
128,05-12-2018,Others,"Participation in Investors' MeetWe write to advise, pursuant to Regulati..."
129,26-11-2018,Others,"Participation in Investors' Conference  We  write to advise, pursuant to..."
130,21-11-2018,Others,In terms of the SEBI (Listing Obligations and Disclosure Requirements) R...
131,16-11-2018,Others,We write to advise that the Nomination & Compensation Committee / Board ...
132,15-11-2018,Others,We write to advise that the Board of Directors at the meeting held today...
133,12-11-2018,Others,"Participation in Investors' Conference  We write to advise, pursuant to ..."
134,26-10-2018,Others,Unaudited Financial Results - Media Statement  Further to our letter dat...
135,12-10-2018,Others,ITC LTD.has informed BSE that the meeting of the Board of Directors of t...
136,11-10-2018,Others,"Please find enclosed a Certificate dated 11th October, 2018 for the half..."
137,10-10-2018,Others,In terms of the SEBI (Listing Obligations and Disclosure Requirements) R...
138,04-10-2018,Others,ITC Ltd has informed BSE regarding the details of Voting results of Post...
139,28-09-2018,Others,Closure of Trading Window We write to advise that the Trading Window for...
140,24-09-2018,Others,In terms of the SEBI (Listing Obligations and Disclosure Requirements) R...
141,20-09-2018,Others,"Further to our letter dated 20th March, 2018, we write to advise that on..."
142,14-09-2018,Others,In terms of the SEBI (Listing Obligations and Disclosure Requirements) R...
143,07-09-2018,Others,"We write to advise, pursuant to Regulation 30 of the SEBI (Listing Oblig..."
144,03-09-2018,Others,"Further to our letter dated 27th August, 2018, we enclose, in terms of R..."
145,27-08-2018,Others,"Further to our letter dated 10th August, 2018, we enclose, in terms of R..."
146,22-08-2018,Others,In  terms  of  the  SEBI  (Listing Obligations and Disclosure  Requireme...
147,10-08-2018,Others,"We write to advise, in terms of Regulation 30 of the SEBI (Listing Oblig..."
148,06-08-2018,Others,"Meeting with Analysts  We write to advise, pursuant to Regulation 30 of ..."
149,02-08-2018,Others,In terms of the SEBI (Listing Obligations and Disclosure Requirements) R...
150,01-08-2018,Others,The Exchange has sought clarification from ITC Ltd with respect to news ...
151,30-07-2018,Others,We enclose a copy of the Chairman's Speech on 'ITC: In Pursuit of New Ho...
152,27-07-2018,Others,"ITC Ltd has informed BSE regarding the details of Voting results of AGM,..."
153,25-07-2018,Others,"We write to advise, in terms of Regulation 30 of the SEBI (Listing Oblig..."
154,18-07-2018,Others,"We write to advise that ITC Global Holdings Pte. Limited, Singapore has ..."
155,16-07-2018,Others,In terms of the SEBI (Listing Obligations and Disclosure Requirements) R...
156,13-07-2018,Others,"Dear Sirs,  In terms of Regulation 29 of the SEBI (Listing Obligations a..."
157,04-07-2018,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
158,02-07-2018,Others,"The Exchange has sought clarification from ITC Ltd on July 02, 2018 with..."
159,29-06-2018,Others,In terms of the SEBI (Listing Obligations and Disclosure Requirements) R...
160,27-06-2018,Others,We write to advise that the Trading Window for purchasing / selling or d...
161,26-06-2018,Others,"We  enclose, in terms of Regulation 30 of the SEBI (Listing Obligations ..."
162,22-06-2018,Others,"Participation in Investors'' Conference  We write to advise, pursuant to..."
163,05-06-2018,Others,"Participation in Investors' Conference  We write to advise, pursuant to ..."
164,18-05-2018,Others,Publication of Notice of Book Closure for Dividend  Further to our lette...
165,17-05-2018,Others,ITC Ltd has informed BSE that the Register of Members & Share Transfer B...
166,16-05-2018,Others,We write to advise that the Board of Directors at the meeting held today...
167,11-05-2018,Others,We enclose copies of the newspaper clippings of the Notice re: Transfer ...
168,07-05-2018,Others,ITC Ltd has informed BSE that a Meeting of the Board of Directors of the...
169,17-04-2018,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
170,05-04-2018,Others,"Please find enclosed a Certificate dated 5th April, 2018 for the half ye..."
171,03-04-2018,Others,The Company is registered with the Securities and Exchange Board of Indi...
172,21-03-2018,Others,"We write to advise, in terms of Regulation 30 of the SEBI (Listing Oblig..."
173,20-03-2018,Others,"Reference is made to our letter dated 23rd February, 2015 in which it wa..."
174,17-03-2018,Others,In terms of the SEBI (Listing Obligations and Disclosure Requirements) R...
175,06-03-2018,Others,In terms of the SEBI (Listing Obligations and Disclosure Requirements) R...
176,19-01-2018,Others,"Consequent  to  Mr.  Biswa Behari Chatterjee, Executive  Vice  President..."
177,10-01-2018,Others,In  terms of Regulation 29 of the SEBI (Listing Obligations and  Disclos...
178,09-01-2018,Others,"Further to our letter dated 26th December, 2017 on the subject, we write..."
179,29-12-2017,Others,We  write  to advise that the Trading Window for purchasing  /  selling ...
180,26-12-2017,Others,We  write to advise that the Hon'ble Karnataka High Court by its  judgem...
181,21-12-2017,Others,In  terms  of the SEBI (Listing Obligations  and  Disclosure  Requiremen...
182,14-12-2017,Others,In  terms  of the SEBI (Listing Obligations  and  Disclosure  Requiremen...
183,21-11-2017,Others,In  terms  of the SEBI (Listing Obligations  and  Disclosure  Requiremen...
184,30-10-2017,Others,We  write  to advise that the Nomination & Compensation  Committee  of  ...
185,27-10-2017,Others,In  terms  of the SEBI (Listing Obligations  and  Disclosure  Requiremen...
186,16-10-2017,Others,In  terms of Regulation 29 of the SEBI (Listing Obligations and  Disclos...
187,18-09-2017,Others,In  terms  of the SEBI (Listing Obligations  and  Disclosure  Requiremen...
188,21-08-2017,Others,In  terms  of the SEBI (Listing Obligations  and  Disclosure  Requiremen...
189,09-08-2017,Others,In  terms  of the SEBI (Listing Obligations  and  Disclosure  Requiremen...
190,04-08-2017,Others,Pursuant  to  Regulation  54(5) of  SEBI  (Depositories  and  Participan...
191,01-08-2017,Others,"We  write  to  advise,  in terms of Regulation  30  of  the  SEBI  (List..."
192,28-07-2017,Others,"We  enclose,  in terms of Regulation 30 of SEBI  (Listing  Obligations  ..."
193,27-07-2017,Others,"We write to advise that the Company on 27th July, 2017 issued and  allot..."
194,14-07-2017,Others,In  terms of Regulation 29 of the SEBI (Listing Obligations and  Disclos...
195,10-07-2017,Others,"We  write to advise that the Company on 8th July, 2017 issued and  allot..."
196,05-07-2017,Others,"We enclose, in terms of Regulation 30 of the SEBI (Listing Obligations  ..."
197,03-07-2017,Others,We  write  to advise that the Trading Window for purchasing  /  selling ...
198,30-06-2017,Others,"We write to advise that the Company on 29th June, 2017 issued and  allot..."
199,28-06-2017,Others,"We enclose, in terms of Regulation 30 of the SEBI (Listing Obligations  ..."
200,06-06-2017,Others,Pursuant  to  Regulation  54(5) of  SEBI  (Depositories  and  Participan...
201,30-05-2017,Others,We  enclose a copy each of the newspaper clippings of the Notice  re:  B...
202,29-05-2017,Others,ITC Ltd has informed BSE that the Board of Directors of the Company at  ...
203,15-05-2017,Others,ITC  Ltd has informed BSE that a Meeting of the Board of Directors  of  ...
204,11-05-2017,Others,"We write to advise, in terms of Regulation 33(3)(b)(i) of the SEBI (List..."
205,11-04-2017,Others,We  write to advise that the Board of Directors at the meeting held  tod...
206,31-03-2017,Others,We  write  to advise that the Trading Window for purchasing  /  selling ...
207,21-03-2017,Others,In  terms  of the SEBI (Listing Obligations  and  Disclosure  Requiremen...
208,17-03-2017,Others,"Further  to our letter dated 15th February, 2017, we write to  advise  t..."
209,10-03-2017,Others,In  terms  of the SEBI (Listing Obligations  and  Disclosure  Requiremen...
210,27-02-2017,Others,"ITC  Ltd has informed BSE that the Company on February 23, 2017 issued  ..."
211,15-02-2017,Others,"ITC  Ltd has informed BSE that the Company on February 14, 2017 issued  ..."
212,27-01-2017,Others,ITC  Ltd  has informed BSE regarding ITC Employee Stock Option  Schemes ...
213,20-01-2017,Others,ITC  Ltd  has  informed  BSE  regarding  Quarterly  Statement  on  Inves...
214,19-01-2017,Others,ITC  Ltd has informed BSE that a Meeting of the Board of Directors  of  ...
215,04-01-2017,Others,"ITC  Ltd has informed BSE that Mr. A. Baijal, in terms of his letter  da..."
216,30-12-2016,Others,ITC  Ltd has informed BSE that the Trading Window for purchasing /  sell...
217,21-12-2016,Others,"ITC  Ltd has informed BSE that the Company on December 20, 2016 issued  ..."
218,24-11-2016,Others,"ITC  Ltd has informed BSE that the Company on November 23, 2016 issued  ..."
219,21-11-2016,Others,ITC  Ltd  has informed BSE that consequent to subscription  of  the  ent...
220,15-11-2016,Others,"ITC  Ltd has informed BSE that the Company on November 14, 2016 issued  ..."
221,11-11-2016,Others,ITC  Ltd  has informed BSE regarding Publication of Notice of  Transfer ...
222,26-09-2016,Others,"ITC Ltd has informed BSE that the Company on September 22, 2016 issued  ..."
223,22-08-2016,Others,"ITC  Ltd  has informed BSE that the Company on August 22, 2016  issued  ..."
224,28-06-2016,Others,"ITC  Ltd  has  informed BSE that the Company on June 24,  2016  issued  ..."
225,23-06-2016,Others,"ITC  Ltd has informed BSE that Mr. R. E. Lerwill,  Non-Executive  Direct..."
226,20-05-2016,Others,ITC Ltd has informed BSE that the Board of Directors of the Company at  ...
227,06-05-2016,Others,"With  reference to the earlier letters dated April 02, 2016 and  April  ..."
228,18-04-2016,Others,"With  reference to the earlier communication dated April 02, 2016,  wher..."
229,08-04-2016,Others,"With  reference to the earlier letter dated January 28, 2016, ITC  Ltd  ..."
230,06-04-2016,Others,ITC  Ltd  has  informed  BSE that the Scheme  of  Amalgamation  of  Clas...
231,04-04-2016,Others,ITC  Ltd  has  informed BSE that the Company write  to  advise  that  Py...
232,31-03-2016,Others,ITC Ltd has informed BSE that the Trading Window for purchasing / sellin...
233,28-03-2016,Others,ITC  Ltd has informed BSE that the Company has acquired the  entire  equ...
234,16-03-2016,Others,"ITC  Ltd  has informed BSE that the Company on March 15,  2016  issued  ..."
235,18-02-2016,Others,"ITC  Ltd has informed BSE that the Company on February 17, 2016 issued  ..."
236,28-01-2016,Others,ITC  Ltd  has  informed  BSE that the Board of  Directors  of  the  Comp...
237,22-01-2016,Others,ITC Ltd has submitted to BSE a copy of Media Statement for the period en...
238,13-01-2016,Others,"ITC  Ltd  has  informed  BSE about the sad demise of Mr.  S.  H.  Khan, ..."
239,11-01-2016,Others,ITC  Ltd has informed BSE that a Meeting of the Board of Directors  of  ...
240,07-01-2016,Others,ITC  Ltd  has  informed  BSE  regarding  Quarterly  Statement  on  Inves...
241,30-12-2015,Others,ITC  Ltd  has informed BSE that the Trading Window for purchase  /  sale...
242,17-12-2015,Others,"ITC  Ltd has informed BSE that the Company on December 17, 2015 issued  ..."
243,07-12-2015,Others,ITC Ltd has informed BSE that Greenacre Holdings Limited (GHL) has acqui...
244,02-12-2015,Others,ITC Ltd has informed BSE about the contact details of persons authorised...
245,23-11-2015,Others,"ITC  Ltd has informed BSE that the Company on November 20, 2015 issued  ..."
246,30-10-2015,Others,ITC Ltd has informed BSE that the following as noted / accepted /  appro...
247,23-10-2015,Others,ITC  Ltd has informed BSE that a meeting of the Board of Directors  of  ...
248,21-10-2015,Others,"ITC  Ltd has informed BSE that the Company on October 16, 2015  issued  ..."
249,01-10-2015,Others,ITC  Ltd  has informed BSE that the Trading Window for purchase  /  sale...
250,21-09-2015,Others,"ITC Ltd has informed BSE that the Company on September 16, 2015 issued  ..."
251,09-09-2015,Others,"ITC  Ltd  has  informed BSE that Russell Credit  Limited,  a  Wholly  Ow..."
252,07-09-2015,Others,The  Exchange  had sought clarification from ITC Ltd with respect  to  n...
253,02-09-2015,Others,The  Exchange  had sought clarification from ITC Ltd with respect  to  n...
254,01-09-2015,Others,The  Exchange  has sought clarification from ITC Ltd with respect  to  n...
255,26-08-2015,Others,
256,25-08-2015,Others,The Exchange had sought clarification from the ITC Ltd with respect to n...
257,24-08-2015,Others,ITC Ltd has submitted to BSE a copy of minutes of proceedings of the  10...
258,11-08-2015,Others,"ITC  Ltd  has informed BSE that the Company on August 06, 2015  issued  ..."
259,06-08-2015,Others,ITC Ltd has submitted to BSE a copy of the Chairman's Speech on `In Purs...
260,05-08-2015,Others,ITC Ltd has informed BSE that the Board of Directors of the Company at  ...
261,03-08-2015,Others,ITC  Ltd  has informed BSE regarding the details of Voting results  at  ...
262,27-07-2015,Others,ITC  Ltd has informed BSE that Mr. A. V. Girija Kumar ceased to be  a  N...
263,20-07-2015,Others,"ITC  Ltd  has  informed BSE that the Company on July 16,  2015  issued  ..."
264,14-07-2015,Others,ITC  Ltd has informed BSE that a Meeting of the Board of Directors  of  ...
265,01-07-2015,Others,ITC  Ltd  has informed BSE that the Trading Window for purchase  /  sale...
266,23-06-2015,Others,"ITC  Ltd  has  informed BSE that Russell Credit  Limited,  a  wholly  ow..."
267,09-06-2015,Others,The  Exchange  had sought clarification from ITC Ltd with respect  to  n...
268,25-05-2015,Others,ITC Ltd has informed BSE about formulation and adoption of Codes under S...
269,22-05-2015,Others,ITC Ltd has informed BSE that the Board of Directors of the Company at  ...
270,22-04-2015,Others,"With  reference to the news item appearing in media dated April 22,   20..."
271,01-04-2015,Others,ITC  Ltd  has informed BSE that the Trading Window for purchase /  sale ...
272,27-03-2015,Others,Rajiv  Tando  has  submitted  the SEBI  (Prohibition  of  Insider  Tradi...
273,12-03-2015,Others,"ITC  Ltd  has informed BSE that the Company on March 10,  2015  issued  ..."
274,26-02-2015,Others,"ITC Ltd has informed BSE that the Company on February 24,  2015 issued  ..."
275,23-02-2015,Others,"ITC Ltd has informed BSE that the Company on February 13,  2015 issued  ..."
276,13-02-2015,Others,ITC  Ltd has informed BSE that the Company has entered into Asset  Purch...
277,22-01-2015,Others,"ITC  Ltd has informed BSE that the Company on January 20,  2015 issued  ..."
278,31-12-2014,Others,ITC  Ltd  has informed BSE that the Trading Window for purchase /  sale ...
279,19-12-2014,Others,"ITC Ltd has informed BSE that the Company on December 18,  2014 issued  ..."
280,10-12-2014,Others,The  Exchange  has sought clarification from ITC Ltd with respect  to  n...
281,09-12-2014,Others,The  Exchange  has sought clarification from ITC Ltd with respect  to  n...
282,27-10-2014,Others,"ITC  Ltd has informed BSE that the Company on October 17,  2014 issued  ..."
283,07-10-2014,Others,ITC  Ltd  has informed BSE that the Trading Window for purchase /  sale ...
284,19-09-2014,Others,"ITC Ltd has informed BSE that the Company on September 16,  2014 issued ..."
285,12-09-2014,Others,ITC  Ltd  has informed BSE regarding the details of Voting results  of  ...
286,09-09-2014,Others,Sivakumar Surampudi has submitted the SEBI (Prohibition of Insider Tradi...
287,05-09-2014,Others,"With  reference to the earlier announcement dated June 30,  2014  regard..."
288,25-08-2014,Others,ITC  Ltd  has informed BSE regarding ITC Employee  Stock  Option  Scheme...
289,22-08-2014,Others,"ITC  Ltd has informed BSE that the Company on August 18,  2014  issued  ..."
290,18-08-2014,Others,ITC  Ltd has informed BSE that the members of the Company will consider ...
291,08-08-2014,Others,ITC  Ltd  has  submitted to BSE a copy of the Chairmans Speech  on  ITC ...
292,01-08-2014,Others,ITC  Ltd  has informed BSE regarding the details of Voting results  at  ...
293,28-07-2014,Others,ITC  Ltd has informed BSE that Mr.  A.  Ruys ceased to be  a  Non-Execut...
294,14-07-2014,Others,With  reference  to the news item appearing in a  leading  financial  da...
295,04-07-2014,Others,ITC  Ltd  has informed BSE that the Trading Window for purchase /  sale ...
296,30-06-2014,Others,"With  reference to the earlier letter dated March 24,  2014,  ITC  Ltd  ..."
297,24-06-2014,Others,ITC  Ltd has informed BSE that the 103rd Annual General Meeting  (AGM)  ...
298,05-05-2014,Others,"ITC  Ltd has informed BSE that Mr. S. B. Mainak, Managing Director  -  L..."
299,03-04-2014,Others,ITC Ltd has submitted to BSE a copy of the Minutes of the proceedings  h...
300,31-03-2014,Others,"ITC  Ltd  has informed BSE that Mr.  S. Banerjee,  Non-Executive  Direct..."
301,26-03-2014,Others,ITC  Ltd  has informed BSE regarding the details of the Voting  Results ...
302,21-03-2014,Others,"ITC  Ltd  has informed BSE that the Company on March 20,  2014  issued  ..."
303,26-02-2014,Others,"ITC Ltd has informed BSE that the Company on February 24,  2014 issued  ..."
304,14-02-2014,Others,ITC  Ltd  has  submitted to the BSE a copy of  the  Postal  Ballot  Noti...
305,09-01-2014,Others,ITC  Ltd  has  informed BSE that in terms of the ITC Code  of  Conduct  ...
306,04-12-2013,Others,K  S Suresh has submitted the disclosures of SEBI (Prohibition  of  Insi...
307,21-11-2013,Others,ITC  Ltd  has informed BSE that the effective date of  appointment  of  ...
308,13-11-2013,Others,ITC Ltd has submitted to BSE a copy of Disclosure under Section 302 of t...
309,14-10-2013,Others,"ITC  Ltd has informed BSE that the Company on October 10,  2013 issued  ..."
