,Announcement_Date,PURPOSE,REMARKS
28,07-01-2020,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
29,03-01-2020,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Bank Strike
30,24-12-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
31,20-12-2019,Others,Disclosure under Regulation 30(4) of SEBI (LODR) Regulations 2015- Board...
32,18-12-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
33,16-12-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
34,13-12-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015: Analyst/I...
35,10-12-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
36,07-12-2019,Others,Intimation of loss of share certificates/issue of duplicate share certif...
37,06-12-2019,Others,Schedule of Investors/Analysts Meet
38,03-12-2019,Others,Intimation under Regulation 30 of SEBI(LODR) Regulations 2015: Analysts/...
39,29-11-2019,Others,Disclosure under Regulation 39(3) of SEBI(LODR) Regulations 2015
40,15-11-2019,Others,Disclosure under Regulation 39(3) of SEBI(LODR) Regulations 2015
41,14-11-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015: Analysts/...
42,08-11-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
43,05-11-2019,Others,Schedule of Investors/Analysts Meet
44,31-10-2019,Others,Disclosure under Regulation 23(9)of SEBI (LODR) Regulations 2015
45,30-10-2019,Others,Presentation made for Investors/Analysts on Investor Day
46,25-10-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
47,19-10-2019,Others,Loss of Share Certificate / Issue of Duplicate Share Certificate.
48,17-10-2019,Others,Information about subsidiary company
49,16-10-2019,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
50,11-10-2019,Others,Intimation under Regulation 39(3) of SEBI(LODR) Regulations 2015
51,07-10-2019,Others,STATE BANK OF INDIAhas informed BSE that the meeting of the Board of Dir...
52,04-10-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
53,03-10-2019,Others,Compliance Certificate for half year ended 30.09.2019
54,25-09-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
55,24-09-2019,Others,Disclosure under Regulation 30(4) of SEBI (LODR) Regulations 2015: Bank ...
56,18-09-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015
57,17-09-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
58,16-09-2019,Others,"Disclosure under Regulation 30(4) of SEBI (LODR) Regulations, 2015 - Ban..."
59,04-09-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015
60,31-08-2019,Others,"Acceptance of Resignation of Ms. Anshula Kant, Managing Director of the ..."
61,27-08-2019,Others,Announcement under Regulation 7(4) and 7(5) of SEBI (LODR) Regulations 2015
62,23-08-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
63,14-08-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
64,09-08-2019,Others,Nominated Shri Ravi Mital as Director on the Central Board of the Bank.
65,06-08-2019,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015: Meet...
66,03-08-2019,Others,"Disclosure under Regulation 30 of SEBI (LDOR) Regulations, 2015."
67,02-08-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
68,24-07-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
69,19-07-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
70,17-07-2019,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
71,15-07-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
72,09-07-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
73,06-07-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
74,01-07-2019,Others,Outcome of Central Board Meeting in terms of Regulation 30 of SEBI (LODR...
75,29-06-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
76,26-06-2019,Others,Announcement under Regulation 29(1)(d) of SEBI (LODR) Regulations 2015
77,21-06-2019,Others,"With reference to news appeared in www.asianage.com dated June 18, 2019 ..."
78,20-06-2019,Others,Disclosure under Regulation 44(3) and 30 of SEBI (LODR) Regulations 2015...
79,19-06-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
80,18-06-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
81,14-06-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
82,13-06-2019,Others,The Exchange had sought clarification from State Bank of India with refe...
83,11-06-2019,Others,The Exchange has sought clarification from State Bank of India with resp...
84,10-06-2019,Others,Intimation under Regulation 30 of SEBI (LODR) Regulations 2015
85,05-06-2019,Others,Merger of SBI Business Process Management Services Pvt. Ltd. with SBI Ca...
86,03-06-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Investor...
87,30-05-2019,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015: Sche...
88,29-05-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
89,28-05-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
90,24-05-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015: Analysts/...
91,20-05-2019,Others,64th Annual General Meeting on 20.06.2019
92,17-05-2019,Others,Announcement under Regulation 23(9) of SEBI (LODR) Regulations
93,10-05-2019,Others,Listing Regulations 2015: Presentation Made for Analysts/Investors/Press...
94,25-04-2019,Others,Disclosure under Regulation 8(2) of SEBI (PIT) Regulations 2015
95,23-04-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Schedule...
96,18-04-2019,Others,To examine the status and decide on long term fund raising.
97,05-04-2019,Others,Intimation of Loss of share certificate/Issue of Duplicate Share Certifi...
98,02-04-2019,Others,Compliance Certificate under Regulation 7(3) for the half year ended 31....
99,29-03-2019,Others,Intimation of Loss of share certificate/Issue of Duplicate Share Certifi...
100,26-03-2019,Others,Schedule of Analysts/Investors Meet
101,25-03-2019,Others,disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
102,23-03-2019,Others,The Exchange has sought clarification from State Bank of India on March ...
103,18-03-2019,Others,STATE BANK OF INDIAhas informed BSE that the meeting of the Board of Dir...
104,08-03-2019,Others,Schedule of Investors/Analysts Meet
105,06-03-2019,Others,Intimation of Loss of share certificate/Issue of Duplicate Share Certifi...
106,02-03-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015
107,01-03-2019,Others,The Exchange had sought clarification from State Bank of India with refe...
108,28-02-2019,Others,The Exchange has sought clarification from State Bank of India with resp...
109,25-02-2019,Others,Intimation of Loss of share certificate/ Issue of Duplicate share certif...
110,22-02-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
111,20-02-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
112,14-02-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) 2015
113,11-02-2019,Others,State Bank of India has informed BSE regarding Loss of Share Certificate...
114,08-02-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
115,07-02-2019,Others,RBI Imposed penalty of Rs.1 Crore on the Bank.
116,05-02-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015
117,02-02-2019,Others,"In terms of Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedule of..."
118,19-01-2019,Others,Offer made to Hitachi Payment Services Pvt. Ltd. (HPY) vide the Private ...
119,18-01-2019,Others,State Bank of India has informed BSE regarding Payment of Interest.
120,17-01-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
121,14-01-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
122,10-01-2019,Others,Announcement under Regulation 30 of SEBI (LODR) Regulations
123,08-01-2019,Others,Disclosure under Regulation 30 of the SEBI(LODR) Regulations 2015
124,04-01-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Schedule...
125,26-12-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Schedule...
126,21-12-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Call o..."
127,20-12-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Schedule...
128,19-12-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
129,12-12-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015
130,10-12-2018,Others,"Disclosure under SEBI (LODR) Regulations, 2015 to examine and decide on ..."
131,07-12-2018,Others,Outcome of the General Meeting of Shareholders as per Regulations 30 rea...
132,04-12-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations. Schedule of A...
133,03-12-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015: Sche...
134,29-11-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
135,28-11-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
136,15-11-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015: Sche...
137,14-11-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Meeting ...
138,28-10-2018,Others,Execution of Joint Venture Agreement subject to regulatory approvals
139,25-10-2018,Others,STATE BANK OF INDIAhas informed BSE that the meeting of the Board of Dir...
140,17-10-2018,Others,STATE BANK OF INDIAhas informed BSE that the meeting of the Board of Dir...
141,16-10-2018,Others,STATE BANK OF INDIAhas informed BSE that the meeting of the Board of Dir...
142,12-10-2018,Others,Compliance Certificate pursuant to Regulation 7(3) of SEBI (LODR) Regula...
143,10-10-2018,Others,The Exchange has sought clarification from State Bank of India with resp...
144,30-09-2018,Others,Execution of BTA
145,28-09-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
146,27-09-2018,Others,Presentation made for Analysts/ Investors on Subsidiaries Day
147,26-09-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
148,19-09-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
149,15-09-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2018
150,12-09-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
151,05-09-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
152,30-08-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
153,28-08-2018,Others,Announcement under Regulation 30 of SEBI (LODR) Regulations 2015
154,24-08-2018,Others,Announcement under Regulation 30 of SEBI (LODR) Regulations 2015
155,23-08-2018,Others,Announcement under Regulation 30 of SEBI (LODR) Regulations 2015
156,21-08-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
157,10-08-2018,Others,"Under Reg 30 of SEBI (LODR ),Regulations, 2015."
158,03-08-2018,Others,MOU signed between SBI and NHAI
159,02-08-2018,Others,The Exchange had sought clarification from State Bank of India with resp...
160,01-08-2018,Others,The Exchange has sought clarification from State Bank of India with resp...
161,23-07-2018,Others,Inter-creditor Agreement for Resolution of Stressed Assets
162,18-07-2018,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
163,12-07-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Analys..."
164,11-07-2018,Others,The Exchange has sought clarification from State Bank of India with resp...
165,07-07-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR)Regulations 2015
166,06-07-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
167,30-06-2018,Others,Disclosure under Regulation 30(4) of SEBI (LODR) Regulations 2015- Board...
168,28-06-2018,Others,Regulation 44(3) and 30 of SEBI (LODR) Regulations 2015: Outcome of 63rd...
169,27-06-2018,Others,The Exchange had sought clarification from State Bank of India with resp...
170,25-06-2018,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015
171,22-06-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
172,21-06-2018,Others,The Exchange had sought clarification from State Bank of India with resp...
173,15-06-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
174,13-06-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Revisi..."
175,11-06-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015
176,08-06-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
177,07-06-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
178,06-06-2018,Others,Disclosure about change in Directorate and cancellation of General Meeti...
179,05-06-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
180,04-06-2018,Others,Adjudication Proceedings u/s 13 of FEMA 1999 Order dated 31.05.2018 rece...
181,31-05-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Road S..."
182,30-05-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
183,29-05-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
184,28-05-2018,Others,Regulation 47 of SEBI (LODR) Regulations 2015
185,25-05-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
186,24-05-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015
187,23-05-2018,Others,Disclosure under Regulation 30 of the SEBI(LODR) Regulations 2015
188,22-05-2018,Others,Submission of Financial Results under Regulation 33(3) of SEBI (LODR)Reg...
189,19-05-2018,Others,SEBI LODR Regulations 2015: General Meeting of shareholders of the Bank
190,15-05-2018,Others,Disclosure under Regulation 30 on Investor Meet
191,27-04-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
192,26-04-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015- Change i...
193,23-04-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
194,21-04-2018,Others,Disclosure under Regulation 40(9) & 40(10) of SEBI (LODR) Regulations 2015
195,19-04-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
196,16-04-2018,Others,The Exchange had sought clarification from State Bank of India with resp...
197,09-04-2018,Others,"Intimation under Regulation 29(1)(d) of the SEBI (LODR) Regulations, 2015."
198,04-04-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
199,02-04-2018,Others,State Bank of India has informed BSE regarding Payment of Interest.
200,27-03-2018,Others,Allotment of equity shares to GoI on Preferential Basis.
201,23-03-2018,Others,The Exchange had sought clarification from State Bank of India  with res...
202,22-03-2018,Others,The Exchange has sought clarification from  State Bank of India with res...
203,21-03-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015
204,20-03-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
205,17-03-2018,Others,Schedule of Investors/Analysts Meet
206,15-03-2018,Others,Outcome of the General Meeting of shareholders as per Regulation 30 read...
207,14-03-2018,Others,The Exchange had sought clarification from State Bank of India with resp...
208,12-03-2018,Others,Disclosure on Board Level Changes - Resignation of Pravin Kutumbe from t...
209,09-03-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015
210,08-03-2018,Others,"Disclosure under Regulation 30 of the SEBI (LODR) Regulations, 2015."
211,07-03-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
212,22-02-2018,Others,SEBI (LODR) Regulations 2015: General Meeting of shareholders of the Ban...
213,09-02-2018,Others,Outcome of the Board Meeting
214,01-02-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
215,17-01-2018,Others,Disclosure  under Regulation 30 of SEBI (LODR) Regulations: Outcome of  ...
216,09-01-2018,Others,Disclosure under Regulation 29 of SEBI (LODR) Regulations 2015
217,08-01-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015- Outc...
218,04-01-2018,Others,"Disclosure under Regulation 29 of the SEBI (LODR) Regulations,2015."
219,28-12-2017,Others,The Exchange had sought clarification from the company with respect to n...
220,21-12-2017,Others,SEBI (LODR )Regulations 2015: Regulation 29: Prior Intimation
221,20-12-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
222,15-12-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
223,14-12-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
224,12-12-2017,Others,Regulation  30  of SEBI (LODR) Regulations 2015: Appointment  of  Statut...
225,08-12-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
226,07-12-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
227,27-11-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations
228,23-11-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
229,22-11-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
230,13-11-2017,Others,Chairman's Presentation in Analysts Meet held on 10.11.2017
231,07-11-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
232,02-11-2017,Others,ECCB approval for allotment of shares kept in Abeyance under Regulation ...
233,31-10-2017,Others,SEBI  (LODR)  Regulations 2015: Regulation 29: Prior  intimation  of  Bo...
234,27-10-2017,Others,Disclosure  under  SEBI (LODR)Regulations 2015:Regulation 29  Allotment ...
235,25-10-2017,Others,The Exchange had sought clarification from State Bank of India with resp...
236,24-10-2017,Others,The Exchange has sought clarification from State Bank of India with resp...
237,09-10-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
238,06-10-2017,Others,The Exchange has sought clarification from State Bank of India with resp...
239,05-10-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
240,29-09-2017,Others,State Bank of India has informed BSE regarding Redemption of Bonds on Ca...
241,27-09-2017,Others,Disclosure  under Regulation 30 of SENI (LODR) Regulations 2015:  SBI  D...
242,26-09-2017,Others,DISCLOSURE UNDER REGULATION 30
243,25-09-2017,Others,Disclosure  under Regulation 30 of SEBI (LODR) Regulations 2015:  SBI  L...
244,13-09-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
245,12-09-2017,Others,"Disclosure under Regulation 30 of the SEBI (LODR) Regulations, 2015"
246,31-08-2017,Others,"Disclosure under Regulation 30(4) of SEBI (LODR) Regulations, 2015"
247,30-08-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
248,11-08-2017,Others,Analyst Presentation for quarter ended June 30 2017
249,03-08-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
250,01-08-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
251,26-07-2017,Others,Outcome of ECCB Meeting held today on 26.07.2017
252,24-07-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
253,18-07-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
254,11-07-2017,Others,Statement of outstanding Private Placement of Debt Securities issued  un...
255,10-07-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
256,07-07-2017,Others,State Bank of India has informed BSE that the Bank has made payment on J...
257,28-06-2017,Others,Disclosure under Regulation 30
258,16-06-2017,Others,44(3) And 30 Of SEBI (LODR) Regulations 2015Outcome of the General Meeti...
259,14-06-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
260,09-06-2017,Others,Outcome of the Meeting
261,06-06-2017,Others,Outcome of the COD Meeting
262,01-06-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
263,22-05-2017,Others,Chairman's Presentation made at Analysts Meet held today on 19.05.2017
264,19-05-2017,Others,Submission of Opening Balance Sheet as at 01.04.2017
265,16-05-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
266,15-05-2017,Others,"Closure  of Transfer Books for declaration of Dividend, if any for  the ..."
267,12-05-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
268,11-05-2017,Others,State Bank of India has informed BSE that a meeting of the Central Board...
269,08-05-2017,Others,SEBI (LODR) Regulations 2015: General Meeting of Shareholders of the Bank
270,21-04-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR)Regulations, 2015"
271,03-04-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
272,31-03-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
273,27-03-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
274,22-03-2017,Others,SEBI(LODR)  Regulations 2015: Acquisition of Bharatiya Mahila Bank  Limi...
275,21-03-2017,Others,Certificate under Regulation 57(1) of SEBI (LODR) Regulations 2015.
276,20-03-2017,Others,"Certificate under regulation 57(1) of SEBI (LODR) Regulations, 2015"
277,16-03-2017,Others,"Disclosure under regulation 30 of SEBI (LODR) Regulations, 2015"
278,10-03-2017,Others,To decide raising of funds through equity capital
279,03-03-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR)Regulations, 2015"
280,23-02-2017,Others,"With reference to the earlier letter dated February 15, 2017, State Bank..."
281,16-02-2017,Others,"State Bank of India has informed BSE that the Finance Minister of India,..."
282,10-02-2017,Others,State  Bank  of India has announced the following results for  the  quar...
283,20-01-2017,Others,"With  reference  to the earlier letter dated October 29,  2016  and  let..."
284,18-01-2017,Others,"With  reference  to the earlier letter dated June 29, 2016, State  Bank ..."
285,27-12-2016,Others,State Bank of India has informed BSE regarding Schedule of Investor/Anal...
286,23-12-2016,Others,State  Bank of India has informed BSE that the Reserve Bank of India  (R...
287,25-11-2016,Others,State  Bank of India has informed BSE that the Committee of  Directors  ...
288,23-11-2016,Others,State  Bank  of  India has informed BSE that the  General  Meeting  of  ...
289,09-11-2016,Others,State   Bank   of   India   has  informed   BSE   regarding   Schedule  ...
290,26-10-2016,Others,"With  reference to the earlier letter dated August 24, 2016, State Bank ..."
291,21-10-2016,Others,State  Bank of India has informed BSE that the Executive Committee  of  ...
292,29-09-2016,Others,"State  Bank of India has informed BSE that the Bank on September  27,  2..."
293,27-09-2016,Others,State  Bank of India has informed BSE that the Bank is hosting its 3rd  ...
294,14-09-2016,Others,"With  reference to the earlier letter dated August 24, 2016, State Bank ..."
295,06-09-2016,Others,"With  reference to the earlier letter dated August 24, 2016, State Bank ..."
296,02-09-2016,Others,State   Bank   of   India  has  informed  BSE  that   a   conference   w...
297,29-08-2016,Others,State Bank of India has informed BSE that Shri Tribhuwan Nath Chaturvedi...
298,18-08-2016,Others,State Bank of India has informed BSE regarding the Proposed Acquisition ...
299,11-08-2016,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
300,04-07-2016,Others,State  Bank of India has informed BSE that with reference to the  captio...
301,30-06-2016,Others,State  Bank of India has informed BSE that the Executive Committee  of  ...
302,01-06-2016,Others,"State Bank of India has informed BSE that Central Board of the Bank, at ..."
303,20-04-2016,Others,State  Bank  of  India has informed BSE regarding  Quarterly  Statement ...
304,22-03-2016,Others,"With  reference to the earlier letter dated March 18, 2016, State  Bank ..."
305,18-03-2016,Others,"With  reference to the earlier letter dated March 09, 2016, State  Bank ..."
306,09-03-2016,Others,"With reference to the earlier letter dated February 18, 2016, State Bank..."
307,26-02-2016,Others,State  Bank of India has informed BSE that Regulation about the  Notice ...
308,19-02-2016,Others,"With  reference  to earlier communication dated December 21,  2015  and ..."
309,01-02-2016,Others,State Bank of India has informed BSE that a meeting of the Central Board...
310,29-01-2016,Others,State  Bank of India has submitted to BSE the copies of Notification  da...
311,21-01-2016,Others,State  Bank  of  India has informed BSE that the  General  Meeting  of  ...
312,18-01-2016,Others,State  Bank  of  India has informed BSE regarding  Quarterly  Statement ...
313,15-01-2016,Others,"State Bank of India has informed BSE that the Committee of Directors,  d..."
314,13-01-2016,Others,"With reference to in Continuation with Bank letter dated February 26,  2..."
315,24-12-2015,Others,State Bank of India has informed BSE that in terms of Regulation 30 (2) ...
316,21-12-2015,Others,"State Bank of India has informed BSE that the Committee of Directors,  d..."
317,16-12-2015,Others,State  Bank  of India has informed BSE that a Meeting of the  Committee ...
318,28-10-2015,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
319,26-10-2015,Others,State  Bank of India has informed BSE that a Meeting of the Bank's  Cent...
320,30-09-2015,Others,State  Bank of India has informed BSE that the Committee of  Directors  ...
321,24-09-2015,Others,State  Bank  of  India has informed BSE regarding  the  details  of  Vot...
322,04-09-2015,Others,State  Bank of India has informed BSE that the Committee of  Directors  ...
323,03-09-2015,Others,State Bank of India has informed BSE about Change in Directorate.
