,Announcement_Date,PURPOSE,REMARKS
28,03-01-2020,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Bank Strike
29,24-12-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
30,20-12-2019,Others,Disclosure under Regulation 30(4) of SEBI (LODR) Regulations 2015- Board...
31,18-12-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
32,16-12-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
33,13-12-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015: Analyst/I...
34,10-12-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
35,07-12-2019,Others,Intimation of loss of share certificates/issue of duplicate share certif...
36,06-12-2019,Others,Schedule of Investors/Analysts Meet
37,03-12-2019,Others,Intimation under Regulation 30 of SEBI(LODR) Regulations 2015: Analysts/...
38,29-11-2019,Others,Disclosure under Regulation 39(3) of SEBI(LODR) Regulations 2015
39,15-11-2019,Others,Disclosure under Regulation 39(3) of SEBI(LODR) Regulations 2015
40,14-11-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015: Analysts/...
41,08-11-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
42,05-11-2019,Others,Schedule of Investors/Analysts Meet
43,31-10-2019,Others,Disclosure under Regulation 23(9)of SEBI (LODR) Regulations 2015
44,30-10-2019,Others,Presentation made for Investors/Analysts on Investor Day
45,25-10-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
46,19-10-2019,Others,Loss of Share Certificate / Issue of Duplicate Share Certificate.
47,17-10-2019,Others,Information about subsidiary company
48,16-10-2019,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
49,11-10-2019,Others,Intimation under Regulation 39(3) of SEBI(LODR) Regulations 2015
50,07-10-2019,Others,STATE BANK OF INDIAhas informed BSE that the meeting of the Board of Dir...
51,04-10-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
52,03-10-2019,Others,Compliance Certificate for half year ended 30.09.2019
53,25-09-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
54,24-09-2019,Others,Disclosure under Regulation 30(4) of SEBI (LODR) Regulations 2015: Bank ...
55,18-09-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015
56,17-09-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
57,16-09-2019,Others,"Disclosure under Regulation 30(4) of SEBI (LODR) Regulations, 2015 - Ban..."
58,04-09-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015
59,31-08-2019,Others,"Acceptance of Resignation of Ms. Anshula Kant, Managing Director of the ..."
60,27-08-2019,Others,Announcement under Regulation 7(4) and 7(5) of SEBI (LODR) Regulations 2015
61,23-08-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
62,14-08-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
63,09-08-2019,Others,Nominated Shri Ravi Mital as Director on the Central Board of the Bank.
64,06-08-2019,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015: Meet...
65,03-08-2019,Others,"Disclosure under Regulation 30 of SEBI (LDOR) Regulations, 2015."
66,02-08-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
67,24-07-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
68,19-07-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
69,17-07-2019,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
70,15-07-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
71,09-07-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
72,06-07-2019,Others,Intimation under Regulation 39(3) of SEBI (LODR) Regulations 2015
73,01-07-2019,Others,Outcome of Central Board Meeting in terms of Regulation 30 of SEBI (LODR...
74,29-06-2019,Others,Disclosure under Regulation 39(3) of SEBI (LODR) Regulations 2015
75,26-06-2019,Others,Announcement under Regulation 29(1)(d) of SEBI (LODR) Regulations 2015
76,21-06-2019,Others,"With reference to news appeared in www.asianage.com dated June 18, 2019 ..."
77,20-06-2019,Others,Disclosure under Regulation 44(3) and 30 of SEBI (LODR) Regulations 2015...
78,19-06-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
79,18-06-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
80,14-06-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
81,13-06-2019,Others,The Exchange had sought clarification from State Bank of India with refe...
82,11-06-2019,Others,The Exchange has sought clarification from State Bank of India with resp...
83,10-06-2019,Others,Intimation under Regulation 30 of SEBI (LODR) Regulations 2015
84,05-06-2019,Others,Merger of SBI Business Process Management Services Pvt. Ltd. with SBI Ca...
85,03-06-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Investor...
86,30-05-2019,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015: Sche...
87,29-05-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
88,28-05-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
89,24-05-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015: Analysts/...
90,20-05-2019,Others,64th Annual General Meeting on 20.06.2019
91,17-05-2019,Others,Announcement under Regulation 23(9) of SEBI (LODR) Regulations
92,10-05-2019,Others,Listing Regulations 2015: Presentation Made for Analysts/Investors/Press...
93,25-04-2019,Others,Disclosure under Regulation 8(2) of SEBI (PIT) Regulations 2015
94,23-04-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Schedule...
95,18-04-2019,Others,To examine the status and decide on long term fund raising.
96,05-04-2019,Others,Intimation of Loss of share certificate/Issue of Duplicate Share Certifi...
97,02-04-2019,Others,Compliance Certificate under Regulation 7(3) for the half year ended 31....
98,29-03-2019,Others,Intimation of Loss of share certificate/Issue of Duplicate Share Certifi...
99,26-03-2019,Others,Schedule of Analysts/Investors Meet
100,25-03-2019,Others,disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
101,23-03-2019,Others,The Exchange has sought clarification from State Bank of India on March ...
102,18-03-2019,Others,STATE BANK OF INDIAhas informed BSE that the meeting of the Board of Dir...
103,08-03-2019,Others,Schedule of Investors/Analysts Meet
104,06-03-2019,Others,Intimation of Loss of share certificate/Issue of Duplicate Share Certifi...
105,02-03-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015
106,01-03-2019,Others,The Exchange had sought clarification from State Bank of India with refe...
107,28-02-2019,Others,The Exchange has sought clarification from State Bank of India with resp...
108,25-02-2019,Others,Intimation of Loss of share certificate/ Issue of Duplicate share certif...
109,22-02-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
110,20-02-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
111,14-02-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) 2015
112,11-02-2019,Others,State Bank of India has informed BSE regarding Loss of Share Certificate...
113,08-02-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
114,07-02-2019,Others,RBI Imposed penalty of Rs.1 Crore on the Bank.
115,05-02-2019,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015
116,02-02-2019,Others,"In terms of Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedule of..."
117,19-01-2019,Others,Offer made to Hitachi Payment Services Pvt. Ltd. (HPY) vide the Private ...
118,18-01-2019,Others,State Bank of India has informed BSE regarding Payment of Interest.
119,17-01-2019,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
120,14-01-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
121,10-01-2019,Others,Announcement under Regulation 30 of SEBI (LODR) Regulations
122,08-01-2019,Others,Disclosure under Regulation 30 of the SEBI(LODR) Regulations 2015
123,04-01-2019,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Schedule...
124,26-12-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Schedule...
125,21-12-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Call o..."
126,20-12-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Schedule...
127,19-12-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
128,12-12-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015
129,10-12-2018,Others,"Disclosure under SEBI (LODR) Regulations, 2015 to examine and decide on ..."
130,07-12-2018,Others,Outcome of the General Meeting of Shareholders as per Regulations 30 rea...
131,04-12-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations. Schedule of A...
132,03-12-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015: Sche...
133,29-11-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
134,28-11-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
135,15-11-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015: Sche...
136,14-11-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015: Meeting ...
137,28-10-2018,Others,Execution of Joint Venture Agreement subject to regulatory approvals
138,25-10-2018,Others,STATE BANK OF INDIAhas informed BSE that the meeting of the Board of Dir...
139,17-10-2018,Others,STATE BANK OF INDIAhas informed BSE that the meeting of the Board of Dir...
140,16-10-2018,Others,STATE BANK OF INDIAhas informed BSE that the meeting of the Board of Dir...
141,12-10-2018,Others,Compliance Certificate pursuant to Regulation 7(3) of SEBI (LODR) Regula...
142,10-10-2018,Others,The Exchange has sought clarification from State Bank of India with resp...
143,30-09-2018,Others,Execution of BTA
144,28-09-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
145,27-09-2018,Others,Presentation made for Analysts/ Investors on Subsidiaries Day
146,26-09-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
147,19-09-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
148,15-09-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2018
149,12-09-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
150,05-09-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
151,30-08-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
152,28-08-2018,Others,Announcement under Regulation 30 of SEBI (LODR) Regulations 2015
153,24-08-2018,Others,Announcement under Regulation 30 of SEBI (LODR) Regulations 2015
154,23-08-2018,Others,Announcement under Regulation 30 of SEBI (LODR) Regulations 2015
155,21-08-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
156,10-08-2018,Others,"Under Reg 30 of SEBI (LODR ),Regulations, 2015."
157,03-08-2018,Others,MOU signed between SBI and NHAI
158,02-08-2018,Others,The Exchange had sought clarification from State Bank of India with resp...
159,01-08-2018,Others,The Exchange has sought clarification from State Bank of India with resp...
160,23-07-2018,Others,Inter-creditor Agreement for Resolution of Stressed Assets
161,18-07-2018,Others,No.of Investor complaints pending at the beginning of the quarter  No.of...
162,12-07-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Analys..."
163,11-07-2018,Others,The Exchange has sought clarification from State Bank of India with resp...
164,07-07-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR)Regulations 2015
165,06-07-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
166,30-06-2018,Others,Disclosure under Regulation 30(4) of SEBI (LODR) Regulations 2015- Board...
167,28-06-2018,Others,Regulation 44(3) and 30 of SEBI (LODR) Regulations 2015: Outcome of 63rd...
168,27-06-2018,Others,The Exchange had sought clarification from State Bank of India with resp...
169,25-06-2018,Others,Disclosure under Regulation 30 of SEBI(LODR) Regulations 2015
170,22-06-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
171,21-06-2018,Others,The Exchange had sought clarification from State Bank of India with resp...
172,15-06-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
173,13-06-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Revisi..."
174,11-06-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015
175,08-06-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
176,07-06-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Schedu..."
177,06-06-2018,Others,Disclosure about change in Directorate and cancellation of General Meeti...
178,05-06-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
179,04-06-2018,Others,Adjudication Proceedings u/s 13 of FEMA 1999 Order dated 31.05.2018 rece...
180,31-05-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Road S..."
181,30-05-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
182,29-05-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
183,28-05-2018,Others,Regulation 47 of SEBI (LODR) Regulations 2015
184,25-05-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
185,24-05-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015
186,23-05-2018,Others,Disclosure under Regulation 30 of the SEBI(LODR) Regulations 2015
187,22-05-2018,Others,Submission of Financial Results under Regulation 33(3) of SEBI (LODR)Reg...
188,19-05-2018,Others,SEBI LODR Regulations 2015: General Meeting of shareholders of the Bank
189,15-05-2018,Others,Disclosure under Regulation 30 on Investor Meet
190,27-04-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
191,26-04-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015- Change i...
192,23-04-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
193,21-04-2018,Others,Disclosure under Regulation 40(9) & 40(10) of SEBI (LODR) Regulations 2015
194,19-04-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
195,16-04-2018,Others,The Exchange had sought clarification from State Bank of India with resp...
196,09-04-2018,Others,"Intimation under Regulation 29(1)(d) of the SEBI (LODR) Regulations, 2015."
197,04-04-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
198,02-04-2018,Others,State Bank of India has informed BSE regarding Payment of Interest.
199,27-03-2018,Others,Allotment of equity shares to GoI on Preferential Basis.
200,23-03-2018,Others,The Exchange had sought clarification from State Bank of India  with res...
201,22-03-2018,Others,The Exchange has sought clarification from  State Bank of India with res...
202,21-03-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015
203,20-03-2018,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
204,17-03-2018,Others,Schedule of Investors/Analysts Meet
205,15-03-2018,Others,Outcome of the General Meeting of shareholders as per Regulation 30 read...
206,14-03-2018,Others,The Exchange had sought clarification from State Bank of India with resp...
207,12-03-2018,Others,Disclosure on Board Level Changes - Resignation of Pravin Kutumbe from t...
208,09-03-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015
209,08-03-2018,Others,"Disclosure under Regulation 30 of the SEBI (LODR) Regulations, 2015."
210,07-03-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
211,22-02-2018,Others,SEBI (LODR) Regulations 2015: General Meeting of shareholders of the Ban...
212,09-02-2018,Others,Outcome of the Board Meeting
213,01-02-2018,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
214,17-01-2018,Others,Disclosure  under Regulation 30 of SEBI (LODR) Regulations: Outcome of  ...
215,09-01-2018,Others,Disclosure under Regulation 29 of SEBI (LODR) Regulations 2015
216,08-01-2018,Others,Disclosure under Regulation 30 of the SEBI (LODR) Regulations 2015- Outc...
217,04-01-2018,Others,"Disclosure under Regulation 29 of the SEBI (LODR) Regulations,2015."
218,28-12-2017,Others,The Exchange had sought clarification from the company with respect to n...
219,21-12-2017,Others,SEBI (LODR )Regulations 2015: Regulation 29: Prior Intimation
220,20-12-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
221,15-12-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
222,14-12-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
223,12-12-2017,Others,Regulation  30  of SEBI (LODR) Regulations 2015: Appointment  of  Statut...
224,08-12-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
225,07-12-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
226,27-11-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations
227,23-11-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
228,22-11-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
229,13-11-2017,Others,Chairman's Presentation in Analysts Meet held on 10.11.2017
230,07-11-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
231,02-11-2017,Others,ECCB approval for allotment of shares kept in Abeyance under Regulation ...
232,31-10-2017,Others,SEBI  (LODR)  Regulations 2015: Regulation 29: Prior  intimation  of  Bo...
233,27-10-2017,Others,Disclosure  under  SEBI (LODR)Regulations 2015:Regulation 29  Allotment ...
234,25-10-2017,Others,The Exchange had sought clarification from State Bank of India with resp...
235,24-10-2017,Others,The Exchange has sought clarification from State Bank of India with resp...
236,09-10-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
237,06-10-2017,Others,The Exchange has sought clarification from State Bank of India with resp...
238,05-10-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
239,29-09-2017,Others,State Bank of India has informed BSE regarding Redemption of Bonds on Ca...
240,27-09-2017,Others,Disclosure  under Regulation 30 of SENI (LODR) Regulations 2015:  SBI  D...
241,26-09-2017,Others,DISCLOSURE UNDER REGULATION 30
242,25-09-2017,Others,Disclosure  under Regulation 30 of SEBI (LODR) Regulations 2015:  SBI  L...
243,13-09-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
244,12-09-2017,Others,"Disclosure under Regulation 30 of the SEBI (LODR) Regulations, 2015"
245,31-08-2017,Others,"Disclosure under Regulation 30(4) of SEBI (LODR) Regulations, 2015"
246,30-08-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
247,11-08-2017,Others,Analyst Presentation for quarter ended June 30 2017
248,03-08-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
249,01-08-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
250,26-07-2017,Others,Outcome of ECCB Meeting held today on 26.07.2017
251,24-07-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
252,18-07-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
253,11-07-2017,Others,Statement of outstanding Private Placement of Debt Securities issued  un...
254,10-07-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
255,07-07-2017,Others,State Bank of India has informed BSE that the Bank has made payment on J...
256,28-06-2017,Others,Disclosure under Regulation 30
257,16-06-2017,Others,44(3) And 30 Of SEBI (LODR) Regulations 2015Outcome of the General Meeti...
258,14-06-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
259,09-06-2017,Others,Outcome of the Meeting
260,06-06-2017,Others,Outcome of the COD Meeting
261,01-06-2017,Others,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015
262,22-05-2017,Others,Chairman's Presentation made at Analysts Meet held today on 19.05.2017
263,19-05-2017,Others,Submission of Opening Balance Sheet as at 01.04.2017
264,16-05-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
265,15-05-2017,Others,"Closure  of Transfer Books for declaration of Dividend, if any for  the ..."
266,12-05-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
267,11-05-2017,Others,State Bank of India has informed BSE that a meeting of the Central Board...
268,08-05-2017,Others,SEBI (LODR) Regulations 2015: General Meeting of Shareholders of the Bank
269,21-04-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR)Regulations, 2015"
270,03-04-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
271,31-03-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015"
272,27-03-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015."
273,22-03-2017,Others,SEBI(LODR)  Regulations 2015: Acquisition of Bharatiya Mahila Bank  Limi...
274,21-03-2017,Others,Certificate under Regulation 57(1) of SEBI (LODR) Regulations 2015.
275,20-03-2017,Others,"Certificate under regulation 57(1) of SEBI (LODR) Regulations, 2015"
276,16-03-2017,Others,"Disclosure under regulation 30 of SEBI (LODR) Regulations, 2015"
277,10-03-2017,Others,To decide raising of funds through equity capital
278,03-03-2017,Others,"Disclosure under Regulation 30 of SEBI (LODR)Regulations, 2015"
279,23-02-2017,Others,"With reference to the earlier letter dated February 15, 2017, State Bank..."
280,16-02-2017,Others,"State Bank of India has informed BSE that the Finance Minister of India,..."
281,10-02-2017,Others,State  Bank  of India has announced the following results for  the  quar...
282,20-01-2017,Others,"With  reference  to the earlier letter dated October 29,  2016  and  let..."
283,18-01-2017,Others,"With  reference  to the earlier letter dated June 29, 2016, State  Bank ..."
284,27-12-2016,Others,State Bank of India has informed BSE regarding Schedule of Investor/Anal...
285,23-12-2016,Others,State  Bank of India has informed BSE that the Reserve Bank of India  (R...
286,25-11-2016,Others,State  Bank of India has informed BSE that the Committee of  Directors  ...
287,23-11-2016,Others,State  Bank  of  India has informed BSE that the  General  Meeting  of  ...
288,09-11-2016,Others,State   Bank   of   India   has  informed   BSE   regarding   Schedule  ...
289,26-10-2016,Others,"With  reference to the earlier letter dated August 24, 2016, State Bank ..."
290,21-10-2016,Others,State  Bank of India has informed BSE that the Executive Committee  of  ...
291,29-09-2016,Others,"State  Bank of India has informed BSE that the Bank on September  27,  2..."
292,27-09-2016,Others,State  Bank of India has informed BSE that the Bank is hosting its 3rd  ...
293,14-09-2016,Others,"With  reference to the earlier letter dated August 24, 2016, State Bank ..."
294,06-09-2016,Others,"With  reference to the earlier letter dated August 24, 2016, State Bank ..."
295,02-09-2016,Others,State   Bank   of   India  has  informed  BSE  that   a   conference   w...
296,29-08-2016,Others,State Bank of India has informed BSE that Shri Tribhuwan Nath Chaturvedi...
297,18-08-2016,Others,State Bank of India has informed BSE regarding the Proposed Acquisition ...
298,11-08-2016,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
299,04-07-2016,Others,State  Bank of India has informed BSE that with reference to the  captio...
300,30-06-2016,Others,State  Bank of India has informed BSE that the Executive Committee  of  ...
301,01-06-2016,Others,"State Bank of India has informed BSE that Central Board of the Bank, at ..."
302,20-04-2016,Others,State  Bank  of  India has informed BSE regarding  Quarterly  Statement ...
303,22-03-2016,Others,"With  reference to the earlier letter dated March 18, 2016, State  Bank ..."
304,18-03-2016,Others,"With  reference to the earlier letter dated March 09, 2016, State  Bank ..."
305,09-03-2016,Others,"With reference to the earlier letter dated February 18, 2016, State Bank..."
306,26-02-2016,Others,State  Bank of India has informed BSE that Regulation about the  Notice ...
307,19-02-2016,Others,"With  reference  to earlier communication dated December 21,  2015  and ..."
308,01-02-2016,Others,State Bank of India has informed BSE that a meeting of the Central Board...
309,29-01-2016,Others,State  Bank of India has submitted to BSE the copies of Notification  da...
310,21-01-2016,Others,State  Bank  of  India has informed BSE that the  General  Meeting  of  ...
311,18-01-2016,Others,State  Bank  of  India has informed BSE regarding  Quarterly  Statement ...
312,15-01-2016,Others,"State Bank of India has informed BSE that the Committee of Directors,  d..."
313,13-01-2016,Others,"With reference to in Continuation with Bank letter dated February 26,  2..."
314,24-12-2015,Others,State Bank of India has informed BSE that in terms of Regulation 30 (2) ...
315,21-12-2015,Others,"State Bank of India has informed BSE that the Committee of Directors,  d..."
316,16-12-2015,Others,State  Bank  of India has informed BSE that a Meeting of the  Committee ...
317,28-10-2015,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
318,26-10-2015,Others,State  Bank of India has informed BSE that a Meeting of the Bank's  Cent...
319,30-09-2015,Others,State  Bank of India has informed BSE that the Committee of  Directors  ...
320,24-09-2015,Others,State  Bank  of  India has informed BSE regarding  the  details  of  Vot...
321,04-09-2015,Others,State  Bank of India has informed BSE that the Committee of  Directors  ...
322,03-09-2015,Others,State Bank of India has informed BSE about Change in Directorate.
323,25-08-2015,Others,State  Bank  of  India has submitted to BSE a copies of  the  notice  be...
